crop_path,video,frame,tag_idx,bead_idx,sam3_score
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag0_bead1.jpg,C0021.MP4,400,0,1,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag0_bead2.jpg,C0021.MP4,400,0,2,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag0_bead3.jpg,C0021.MP4,400,0,3,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag0_bead4.jpg,C0021.MP4,400,0,4,0.9023
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag1_bead0.jpg,C0021.MP4,400,1,0,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag1_bead1.jpg,C0021.MP4,400,1,1,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag1_bead2.jpg,C0021.MP4,400,1,2,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag1_bead3.jpg,C0021.MP4,400,1,3,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag1_bead4.jpg,C0021.MP4,400,1,4,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag2_bead0.jpg,C0021.MP4,400,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag2_bead1.jpg,C0021.MP4,400,2,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag2_bead2.jpg,C0021.MP4,400,2,2,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag2_bead3.jpg,C0021.MP4,400,2,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000400_tag2_bead4.jpg,C0021.MP4,400,2,4,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag0_bead0.jpg,C0021.MP4,425,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag0_bead1.jpg,C0021.MP4,425,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag0_bead2.jpg,C0021.MP4,425,0,2,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag0_bead3.jpg,C0021.MP4,425,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag0_bead4.jpg,C0021.MP4,425,0,4,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag1_bead0.jpg,C0021.MP4,425,1,0,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag1_bead1.jpg,C0021.MP4,425,1,1,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag1_bead2.jpg,C0021.MP4,425,1,2,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag1_bead3.jpg,C0021.MP4,425,1,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag1_bead4.jpg,C0021.MP4,425,1,4,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag2_bead0.jpg,C0021.MP4,425,2,0,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag2_bead1.jpg,C0021.MP4,425,2,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag2_bead2.jpg,C0021.MP4,425,2,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag2_bead3.jpg,C0021.MP4,425,2,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000425_tag2_bead4.jpg,C0021.MP4,425,2,4,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag0_bead0.jpg,C0021.MP4,450,0,0,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag0_bead1.jpg,C0021.MP4,450,0,1,0.9453
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag0_bead2.jpg,C0021.MP4,450,0,2,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag0_bead3.jpg,C0021.MP4,450,0,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag0_bead4.jpg,C0021.MP4,450,0,4,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag1_bead0.jpg,C0021.MP4,450,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag1_bead1.jpg,C0021.MP4,450,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag1_bead2.jpg,C0021.MP4,450,1,2,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag1_bead3.jpg,C0021.MP4,450,1,3,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag1_bead4.jpg,C0021.MP4,450,1,4,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag2_bead0.jpg,C0021.MP4,450,2,0,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag2_bead1.jpg,C0021.MP4,450,2,1,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag2_bead2.jpg,C0021.MP4,450,2,2,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag2_bead3.jpg,C0021.MP4,450,2,3,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000450_tag2_bead4.jpg,C0021.MP4,450,2,4,0.8867
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag0_bead0.jpg,C0021.MP4,475,0,0,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag0_bead1.jpg,C0021.MP4,475,0,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag0_bead2.jpg,C0021.MP4,475,0,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag0_bead3.jpg,C0021.MP4,475,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag0_bead4.jpg,C0021.MP4,475,0,4,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag1_bead0.jpg,C0021.MP4,475,1,0,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag1_bead1.jpg,C0021.MP4,475,1,1,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag1_bead2.jpg,C0021.MP4,475,1,2,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag1_bead3.jpg,C0021.MP4,475,1,3,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag1_bead4.jpg,C0021.MP4,475,1,4,0.875
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag2_bead0.jpg,C0021.MP4,475,2,0,0.8984
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag2_bead1.jpg,C0021.MP4,475,2,1,0.875
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag2_bead2.jpg,C0021.MP4,475,2,2,0.8711
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag2_bead3.jpg,C0021.MP4,475,2,3,0.8633
data\bead_crops\from_video_unlabeled\C0021_frame000475_tag2_bead4.jpg,C0021.MP4,475,2,4,0.8398
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag0_bead0.jpg,C0021.MP4,500,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag0_bead1.jpg,C0021.MP4,500,0,1,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag0_bead2.jpg,C0021.MP4,500,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag0_bead3.jpg,C0021.MP4,500,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag0_bead4.jpg,C0021.MP4,500,0,4,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag1_bead0.jpg,C0021.MP4,500,1,0,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag1_bead1.jpg,C0021.MP4,500,1,1,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag1_bead2.jpg,C0021.MP4,500,1,2,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag1_bead3.jpg,C0021.MP4,500,1,3,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag1_bead4.jpg,C0021.MP4,500,1,4,0.8789
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag2_bead0.jpg,C0021.MP4,500,2,0,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag2_bead1.jpg,C0021.MP4,500,2,1,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag2_bead2.jpg,C0021.MP4,500,2,2,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag2_bead3.jpg,C0021.MP4,500,2,3,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000500_tag2_bead4.jpg,C0021.MP4,500,2,4,0.8945
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag0_bead0.jpg,C0021.MP4,525,0,0,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag0_bead1.jpg,C0021.MP4,525,0,1,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag0_bead2.jpg,C0021.MP4,525,0,2,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag0_bead3.jpg,C0021.MP4,525,0,3,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag0_bead4.jpg,C0021.MP4,525,0,4,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag1_bead0.jpg,C0021.MP4,525,1,0,0.9688
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag1_bead1.jpg,C0021.MP4,525,1,1,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag1_bead2.jpg,C0021.MP4,525,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag1_bead3.jpg,C0021.MP4,525,1,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag1_bead4.jpg,C0021.MP4,525,1,4,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag2_bead0.jpg,C0021.MP4,525,2,0,0.9453
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag2_bead1.jpg,C0021.MP4,525,2,1,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag2_bead2.jpg,C0021.MP4,525,2,2,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag2_bead3.jpg,C0021.MP4,525,2,3,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000525_tag2_bead4.jpg,C0021.MP4,525,2,4,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag0_bead0.jpg,C0021.MP4,550,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag0_bead1.jpg,C0021.MP4,550,0,1,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag0_bead2.jpg,C0021.MP4,550,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag0_bead3.jpg,C0021.MP4,550,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag0_bead4.jpg,C0021.MP4,550,0,4,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag1_bead0.jpg,C0021.MP4,550,1,0,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag1_bead1.jpg,C0021.MP4,550,1,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag1_bead2.jpg,C0021.MP4,550,1,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag1_bead3.jpg,C0021.MP4,550,1,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag1_bead4.jpg,C0021.MP4,550,1,4,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag2_bead0.jpg,C0021.MP4,550,2,0,0.9023
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag2_bead1.jpg,C0021.MP4,550,2,1,0.8867
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag2_bead2.jpg,C0021.MP4,550,2,2,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag2_bead3.jpg,C0021.MP4,550,2,3,0.8789
data\bead_crops\from_video_unlabeled\C0021_frame000550_tag2_bead4.jpg,C0021.MP4,550,2,4,0.8516
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag0_bead0.jpg,C0021.MP4,575,0,0,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag0_bead1.jpg,C0021.MP4,575,0,1,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag0_bead2.jpg,C0021.MP4,575,0,2,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag0_bead3.jpg,C0021.MP4,575,0,3,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag0_bead4.jpg,C0021.MP4,575,0,4,0.8984
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag1_bead0.jpg,C0021.MP4,575,1,0,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag1_bead1.jpg,C0021.MP4,575,1,1,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag1_bead2.jpg,C0021.MP4,575,1,2,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag1_bead3.jpg,C0021.MP4,575,1,3,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag1_bead4.jpg,C0021.MP4,575,1,4,0.8945
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag2_bead0.jpg,C0021.MP4,575,2,0,0.9688
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag2_bead1.jpg,C0021.MP4,575,2,1,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag2_bead2.jpg,C0021.MP4,575,2,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag2_bead3.jpg,C0021.MP4,575,2,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000575_tag2_bead4.jpg,C0021.MP4,575,2,4,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag0_bead0.jpg,C0021.MP4,600,0,0,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag0_bead1.jpg,C0021.MP4,600,0,1,0.8945
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag0_bead2.jpg,C0021.MP4,600,0,2,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag0_bead3.jpg,C0021.MP4,600,0,3,0.8789
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag0_bead4.jpg,C0021.MP4,600,0,4,0.8398
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag1_bead0.jpg,C0021.MP4,600,1,0,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag1_bead1.jpg,C0021.MP4,600,1,1,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag1_bead2.jpg,C0021.MP4,600,1,2,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag1_bead3.jpg,C0021.MP4,600,1,3,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag1_bead4.jpg,C0021.MP4,600,1,4,0.8945
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag2_bead0.jpg,C0021.MP4,600,2,0,0.9688
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag2_bead1.jpg,C0021.MP4,600,2,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag2_bead2.jpg,C0021.MP4,600,2,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag2_bead3.jpg,C0021.MP4,600,2,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000600_tag2_bead4.jpg,C0021.MP4,600,2,4,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag0_bead0.jpg,C0021.MP4,625,0,0,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag0_bead1.jpg,C0021.MP4,625,0,1,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag0_bead2.jpg,C0021.MP4,625,0,2,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag0_bead3.jpg,C0021.MP4,625,0,3,0.9023
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag0_bead4.jpg,C0021.MP4,625,0,4,0.8789
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag1_bead0.jpg,C0021.MP4,625,1,0,0.9023
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag1_bead1.jpg,C0021.MP4,625,1,1,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag1_bead2.jpg,C0021.MP4,625,1,2,0.875
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag1_bead3.jpg,C0021.MP4,625,1,3,0.8633
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag1_bead4.jpg,C0021.MP4,625,1,4,0.8398
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag2_bead0.jpg,C0021.MP4,625,2,0,0.9648
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag2_bead1.jpg,C0021.MP4,625,2,1,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag2_bead2.jpg,C0021.MP4,625,2,2,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag2_bead3.jpg,C0021.MP4,625,2,3,0.9453
data\bead_crops\from_video_unlabeled\C0021_frame000625_tag2_bead4.jpg,C0021.MP4,625,2,4,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag0_bead0.jpg,C0021.MP4,650,0,0,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag0_bead1.jpg,C0021.MP4,650,0,1,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag0_bead2.jpg,C0021.MP4,650,0,2,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag0_bead3.jpg,C0021.MP4,650,0,3,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag0_bead4.jpg,C0021.MP4,650,0,4,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag1_bead0.jpg,C0021.MP4,650,1,0,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag1_bead1.jpg,C0021.MP4,650,1,1,0.8633
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag1_bead2.jpg,C0021.MP4,650,1,2,0.8555
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag1_bead3.jpg,C0021.MP4,650,1,3,0.8359
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag1_bead4.jpg,C0021.MP4,650,1,4,0.8242
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag2_bead0.jpg,C0021.MP4,650,2,0,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag2_bead1.jpg,C0021.MP4,650,2,1,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag2_bead2.jpg,C0021.MP4,650,2,2,0.9453
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag2_bead3.jpg,C0021.MP4,650,2,3,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000650_tag2_bead4.jpg,C0021.MP4,650,2,4,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag0_bead0.jpg,C0021.MP4,675,0,0,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag0_bead1.jpg,C0021.MP4,675,0,1,0.9453
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag0_bead2.jpg,C0021.MP4,675,0,2,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag0_bead3.jpg,C0021.MP4,675,0,3,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag0_bead4.jpg,C0021.MP4,675,0,4,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag1_bead0.jpg,C0021.MP4,675,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag1_bead1.jpg,C0021.MP4,675,1,1,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag1_bead2.jpg,C0021.MP4,675,1,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag1_bead3.jpg,C0021.MP4,675,1,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000675_tag1_bead4.jpg,C0021.MP4,675,1,4,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag0_bead0.jpg,C0021.MP4,700,0,0,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag0_bead1.jpg,C0021.MP4,700,0,1,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag0_bead2.jpg,C0021.MP4,700,0,2,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag0_bead3.jpg,C0021.MP4,700,0,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag0_bead4.jpg,C0021.MP4,700,0,4,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag1_bead0.jpg,C0021.MP4,700,1,0,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag1_bead1.jpg,C0021.MP4,700,1,1,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag1_bead2.jpg,C0021.MP4,700,1,2,0.9062
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag1_bead3.jpg,C0021.MP4,700,1,3,0.875
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag1_bead4.jpg,C0021.MP4,700,1,4,0.8672
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag2_bead0.jpg,C0021.MP4,700,2,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag2_bead1.jpg,C0021.MP4,700,2,1,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag2_bead2.jpg,C0021.MP4,700,2,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag2_bead3.jpg,C0021.MP4,700,2,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000700_tag2_bead4.jpg,C0021.MP4,700,2,4,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag0_bead0.jpg,C0021.MP4,725,0,0,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag0_bead1.jpg,C0021.MP4,725,0,1,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag0_bead2.jpg,C0021.MP4,725,0,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag0_bead3.jpg,C0021.MP4,725,0,3,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag0_bead4.jpg,C0021.MP4,725,0,4,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag1_bead0.jpg,C0021.MP4,725,1,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag1_bead1.jpg,C0021.MP4,725,1,1,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag1_bead2.jpg,C0021.MP4,725,1,2,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag1_bead3.jpg,C0021.MP4,725,1,3,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag1_bead4.jpg,C0021.MP4,725,1,4,0.8906
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag2_bead0.jpg,C0021.MP4,725,2,0,0.9141
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag2_bead1.jpg,C0021.MP4,725,2,1,0.8984
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag2_bead2.jpg,C0021.MP4,725,2,2,0.8945
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag2_bead3.jpg,C0021.MP4,725,2,3,0.8477
data\bead_crops\from_video_unlabeled\C0021_frame000725_tag2_bead4.jpg,C0021.MP4,725,2,4,0.8359
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag0_bead0.jpg,C0021.MP4,750,0,0,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag0_bead1.jpg,C0021.MP4,750,0,1,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag0_bead2.jpg,C0021.MP4,750,0,2,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag0_bead3.jpg,C0021.MP4,750,0,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag0_bead4.jpg,C0021.MP4,750,0,4,0.9414
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag1_bead0.jpg,C0021.MP4,750,1,0,0.9336
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag1_bead1.jpg,C0021.MP4,750,1,1,0.9258
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag1_bead2.jpg,C0021.MP4,750,1,2,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag1_bead3.jpg,C0021.MP4,750,1,3,0.8828
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag1_bead4.jpg,C0021.MP4,750,1,4,0.8594
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag2_bead0.jpg,C0021.MP4,750,2,0,0.957
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag2_bead1.jpg,C0021.MP4,750,2,1,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag2_bead2.jpg,C0021.MP4,750,2,2,0.9492
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag2_bead3.jpg,C0021.MP4,750,2,3,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000750_tag2_bead4.jpg,C0021.MP4,750,2,4,0.8906
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag0_bead0.jpg,C0021.MP4,775,0,0,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag0_bead1.jpg,C0021.MP4,775,0,1,0.9375
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag0_bead2.jpg,C0021.MP4,775,0,2,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag0_bead3.jpg,C0021.MP4,775,0,3,0.9102
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag0_bead4.jpg,C0021.MP4,775,0,4,0.8594
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag1_bead0.jpg,C0021.MP4,775,1,0,0.9297
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag1_bead1.jpg,C0021.MP4,775,1,1,0.9219
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag1_bead2.jpg,C0021.MP4,775,1,2,0.918
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag1_bead3.jpg,C0021.MP4,775,1,3,0.8789
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag1_bead4.jpg,C0021.MP4,775,1,4,0.8516
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag2_bead0.jpg,C0021.MP4,775,2,0,0.9688
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag2_bead1.jpg,C0021.MP4,775,2,1,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag2_bead2.jpg,C0021.MP4,775,2,2,0.9609
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag2_bead3.jpg,C0021.MP4,775,2,3,0.9531
data\bead_crops\from_video_unlabeled\C0021_frame000775_tag2_bead4.jpg,C0021.MP4,775,2,4,0.9453
