crop_path,digit,rotation_deg
data\bead_crops\from_video_dedup\C0021_frame003975_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame003975_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004800_tag2_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame004000_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004475_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame004025_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004050_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004500_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004275_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004150_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004125_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004225_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame004725_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004150_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004150_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004375_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame004175_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004175_tag2_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame004250_tag0_bead1.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004225_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004375_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004275_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004325_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004350_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004375_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004350_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004425_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004400_tag0_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004450_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004475_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004475_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004525_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame004475_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame004475_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004500_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004600_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004600_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004650_tag1_bead3.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004650_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004650_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004675_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame004675_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame004700_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004825_tag0_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004750_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004800_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004800_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004800_tag2_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004825_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame004825_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004875_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame004900_tag1_bead2.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame004900_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame004975_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005050_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005000_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005050_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005050_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005075_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag2_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005100_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005150_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005125_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005175_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005175_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005175_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005350_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005250_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame005175_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005175_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005275_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag2_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag2_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005200_tag2_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005300_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005250_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005250_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005275_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005275_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005275_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005325_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005325_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005300_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005675_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame005300_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005300_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005325_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005450_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005450_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005600_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005500_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005450_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005575_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005400_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005425_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005500_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005450_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005475_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005475_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005500_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame005500_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005525_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005550_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005550_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005825_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005600_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005900_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005675_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005600_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005675_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005650_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005975_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame005675_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005700_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005775_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame006925_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame005800_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005925_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame005800_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005850_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005975_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005975_tag0_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame005925_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame005950_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame005975_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006000_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006000_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame006175_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006050_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006075_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006075_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006150_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007250_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006100_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006125_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006175_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006175_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006175_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006250_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006250_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006225_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006225_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006300_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006300_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007125_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006275_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006300_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006325_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006325_tag0_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006325_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006325_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006350_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006350_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006375_tag1_bead1.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006375_tag1_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006375_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006375_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006375_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006425_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006400_tag0_bead3.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006425_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006450_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006450_tag2_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006450_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006475_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006525_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006550_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006500_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006550_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006575_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006550_tag2_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006700_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006575_tag1_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame007125_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006750_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006600_tag2_bead2.jpg,2,0
data\bead_crops\from_video_dedup\C0021_frame006600_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007125_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame006675_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006700_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006750_tag0_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006750_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006925_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame006775_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006800_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006850_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006825_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame006850_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006875_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006900_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006925_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006925_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame006950_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame006950_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007050_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame006975_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007075_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007125_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007150_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007150_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007150_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007175_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007225_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007300_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007400_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007525_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007325_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007325_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007350_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007350_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007350_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007375_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007375_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007375_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007400_tag1_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007450_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007525_tag1_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007450_tag2_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007450_tag2_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007500_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007500_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead2.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame007575_tag1_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007525_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007600_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007575_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007575_tag1_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007600_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007600_tag1_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007600_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007650_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007825_tag0_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007900_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007700_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007750_tag0_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007725_tag0_bead4.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007750_tag1_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007775_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame007750_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007775_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007775_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007775_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007775_tag1_bead2.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007875_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007825_tag1_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame007875_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame007900_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame007875_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007875_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007925_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame007950_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame007950_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame008175_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame008050_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame007975_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008150_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008100_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame008050_tag1_bead0.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008025_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame008175_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008225_tag0_bead3.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame008175_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame008075_tag1_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008075_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008100_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008225_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame008150_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008175_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame008350_tag0_bead0.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame008425_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008450_tag0_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame008350_tag0_bead1.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame008350_tag0_bead2.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008575_tag1_bead0.jpg,6,0
data\bead_crops\from_video_dedup\C0021_frame008375_tag0_bead0.jpg,8,0
data\bead_crops\from_video_dedup\C0021_frame008450_tag0_bead1.jpg,0,0
data\bead_crops\from_video_dedup\C0021_frame008475_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008575_tag1_bead3.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008525_tag1_bead1.jpg,3,0
data\bead_crops\from_video_dedup\C0021_frame008575_tag0_bead0.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008575_tag1_bead4.jpg,4,0
data\bead_crops\from_video_dedup\C0021_frame008600_tag0_bead1.jpg,1,0
data\bead_crops\from_video_dedup\C0021_frame008600_tag0_bead3.jpg,0,0
data\bead_crops\from_video_dedup\C0023_frame000175_tag0_bead0.jpg,5,0
data\bead_crops\from_video_dedup\C0023_frame000075_tag0_bead1.jpg,9,0
